,trip_id,index,source,destination,lat,lon,ride_speed,ride_gps_time
25,1,6,4695818005.0,4692090681.0,35.77329893251043,51.44944111073868,4.545607607044351,34.194328722304576
26,2,0,9577103234.0,4695529113.0,35.77939302267135,51.44625196918739,18.943267949031195,27.619186478862424
27,2,1,9577103234.0,4695529113.0,35.776342063088066,51.445865844405944,18.943267949031195,27.619186478862424
28,2,2,9577103234.0,4695529113.0,35.77269564298198,51.44466421579955,18.943267949031195,27.619186478862424
29,2,3,9577103234.0,4695529113.0,35.77063024758982,51.440864975663274,18.943267949031195,27.619186478862424
30,2,4,9577103234.0,4695529113.0,35.76646040942333,51.4421850980794,18.943267949031195,27.619186478862424
31,3,0,5024815125.0,4695998344.0,35.76190277335194,51.45787702230986,17.687373526676918,4.56277761932321
32,3,1,5024815125.0,4695998344.0,35.76269088488462,51.45808511634445,17.687373526676918,4.56277761932321
33,3,2,5024815125.0,4695998344.0,35.763053822865864,51.45746877604678,17.687373526676918,4.56277761932321
34,3,3,5024815125.0,4695998344.0,35.763109639947224,51.456462089281,17.687373526676918,4.56277761932321
35,3,4,5024815125.0,4695998344.0,35.76369407619623,51.455668379331286,17.687373526676918,4.56277761932321
36,3,5,5024815125.0,4695998344.0,35.76355768311818,51.45506450050743,17.687373526676918,4.56277761932321
37,3,6,5024815125.0,4695998344.0,35.76392473581919,51.45414795199274,17.687373526676918,4.56277761932321
38,3,7,5024815125.0,4695998344.0,35.764383983440496,51.453490838837276,17.687373526676918,4.56277761932321
39,3,8,5024815125.0,4695998344.0,35.7646830160299,51.453158768819634,17.687373526676918,4.56277761932321
40,3,9,5024815125.0,4695998344.0,35.76512169952935,51.452501057666026,17.687373526676918,4.56277761932321
41,3,10,5024815125.0,4695998344.0,35.7654467870219,51.45181459729829,17.687373526676918,4.56277761932321
42,3,11,5024815125.0,4695998344.0,35.76574230299701,51.451038570974184,17.687373526676918,4.56277761932321
43,3,12,5024815125.0,4695998344.0,35.76616155005295,51.45035392022283,17.687373526676918,4.56277761932321
44,3,13,5024815125.0,4695998344.0,35.76656222939221,51.44955860578201,17.687373526676918,4.56277761932321
45,3,14,5024815125.0,4695998344.0,35.76700730279534,51.44879952884269,17.687373526676918,4.56277761932321
46,3,15,5024815125.0,4695998344.0,35.76710655821036,51.4480919038436,17.687373526676918,4.56277761932321
47,3,16,5024815125.0,4695998344.0,35.767776030984805,51.4474258176316,17.687373526676918,4.56277761932321
48,3,17,5024815125.0,4695998344.0,35.76829148812568,51.447145757004726,17.687373526676918,4.56277761932321
49,3,18,5024815125.0,4695998344.0,35.76893843749138,51.44642178610667,17.687373526676918,4.56277761932321
50,3,19,5024815125.0,4695998344.0,35.76961179780569,51.44603929381732,17.687373526676918,4.56277761932321
51,3,20,5024815125.0,4695998344.0,35.77018927533651,51.44575911005781,17.687373526676918,4.56277761932321
52,3,21,5024815125.0,4695998344.0,35.770832220825696,51.44626534437576,17.687373526676918,4.56277761932321
53,3,22,5024815125.0,4695998344.0,35.77153978975598,51.44629395815184,17.687373526676918,4.56277761932321
54,3,23,5024815125.0,4695998344.0,35.772304879554056,51.44674667444395,17.687373526676918,4.56277761932321
55,3,24,5024815125.0,4695998344.0,35.7728509338521,51.44688539342267,17.687373526676918,4.56277761932321
56,3,25,5024815125.0,4695998344.0,35.773640668112854,51.447289302656245,17.687373526676918,4.56277761932321
57,4,0,1707151185.0,4698380296.0,35.77911871265392,51.46318818538794,12.58537102248161,10.652203235085889
58,4,1,1707151185.0,4698380296.0,35.77877278729865,51.462756006488874,12.58537102248161,10.652203235085889
59,4,2,1707151185.0,4698380296.0,35.77764942023966,51.46236984585147,12.58537102248161,10.652203235085889
60,4,3,1707151185.0,4698380296.0,35.777237168613496,51.461325872565034,12.58537102248161,10.652203235085889
61,4,4,1707151185.0,4698380296.0,35.777529767062745,51.460073670981394,12.58537102248161,10.652203235085889
62,4,5,1707151185.0,4698380296.0,35.777072411691435,51.45924701818517,12.58537102248161,10.652203235085889
63,4,6,1707151185.0,4698380296.0,35.777600882928766,51.457678251718384,12.58537102248161,10.652203235085889
64,4,7,1707151185.0,4698380296.0,35.777884867189506,51.45646723111365,12.58537102248161,10.652203235085889
65,4,8,1707151185.0,4698380296.0,35.77834621916683,51.45494984939652,12.58537102248161,10.652203235085889
66,4,9,1707151185.0,4698380296.0,35.77854362372697,51.45352706778974,12.58537102248161,10.652203235085889
67,4,10,1707151185.0,4698380296.0,35.77844742302615,51.45213070825624,12.58537102248161,10.652203235085889
68,4,11,1707151185.0,4698380296.0,35.77823360515171,51.45065201477421,12.58537102248161,10.652203235085889
69,4,12,1707151185.0,4698380296.0,35.77808895966097,51.44933520217013,12.58537102248161,10.652203235085889
70,4,13,1707151185.0,4698380296.0,35.776960057441464,51.44883867531394,12.58537102248161,10.652203235085889
71,4,14,1707151185.0,4698380296.0,35.77580546459075,51.44814772125505,12.58537102248161,10.652203235085889
72,4,15,1707151185.0,4698380296.0,35.77594394496272,51.44683840559516,12.58537102248161,10.652203235085889
73,4,16,1707151185.0,4698380296.0,35.77519912154038,51.4462444851469,12.58537102248161,10.652203235085889
74,4,17,1707151185.0,4698380296.0,35.77504807718662,51.444831714590016,12.58537102248161,10.652203235085889
75,4,18,1707151185.0,4698380296.0,35.77470046454682,51.44343082955439,12.58537102248161,10.652203235085889
76,5,0,4698380182.0,4698536182.0,35.77597673430574,51.44373067495019,22.104994454439726,10.224197404820945
77,5,1,4698380182.0,4698536182.0,35.77726499283991,51.442874952448086,22.104994454439726,10.224197404820945
78,5,2,4698380182.0,4698536182.0,35.778971137100505,51.44427703417473,22.104994454439726,10.224197404820945
79,5,3,4698380182.0,4698536182.0,35.779499388706974,51.44653522580544,22.104994454439726,10.224197404820945
80,5,4,4698380182.0,4698536182.0,35.77895710963483,51.44906567525777,22.104994454439726,10.224197404820945
81,5,5,4698380182.0,4698536182.0,35.77921674345383,51.450992527594984,22.104994454439726,10.224197404820945
82,6,0,10860195962.0,424065298.0,35.76322894663104,51.444120703595814,1.5684593724709361,36.74516505966731
83,6,1,10860195962.0,424065298.0,35.76310110588462,51.4435819617792,1.5684593724709361,36.74516505966731
84,6,2,10860195962.0,424065298.0,35.762908968360136,51.442982015546534,1.5684593724709361,36.74516505966731
85,6,3,10860195962.0,424065298.0,35.76271695450331,51.442416339438914,1.5684593724709361,36.74516505966731
86,6,4,10860195962.0,424065298.0,35.76242599295001,51.441958226635265,1.5684593724709361,36.74516505966731
87,7,0,4695818001.0,4695969100.0,35.769964946430875,51.44378344289162,18.156823725606635,1.292665750192068
88,7,1,4695818001.0,4695969100.0,35.769901421770165,51.4439563014492,18.156823725606635,1.292665750192068
89,7,2,4695818001.0,4695969100.0,35.76985771248817,51.44414110150861,18.156823725606635,1.292665750192068
90,7,3,4695818001.0,4695969100.0,35.76945628381694,51.44418642490231,18.156823725606635,1.292665750192068
91,7,4,4695818001.0,4695969100.0,35.76930340768251,51.44421619443493,18.156823725606635,1.292665750192068
92,7,5,4695818001.0,4695969100.0,35.76932670824207,51.44448038252003,18.156823725606635,1.292665750192068
93,7,6,4695818001.0,4695969100.0,35.76947431704624,51.44454503628109,18.156823725606635,1.292665750192068
94,7,7,4695818001.0,4695969100.0,35.769550693742715,51.44503636969663,18.156823725606635,1.292665750192068
95,7,8,4695818001.0,4695969100.0,35.76974609688068,51.44542663005175,18.156823725606635,1.292665750192068
96,7,9,4695818001.0,4695969100.0,35.76962228978846,51.44547269312513,18.156823725606635,1.292665750192068
97,7,10,4695818001.0,4695969100.0,35.7697833572576,51.44567007496104,18.156823725606635,1.292665750192068
98,7,11,4695818001.0,4695969100.0,35.769613269644594,51.44599363693763,18.156823725606635,1.292665750192068
99,7,12,4695818001.0,4695969100.0,35.769570248847224,51.445812629775084,18.156823725606635,1.292665750192068
100,7,13,4695818001.0,4695969100.0,35.769407744029,51.44621197098019,18.156823725606635,1.292665750192068
101,7,14,4695818001.0,4695969100.0,35.76938566671267,51.44653085327301,18.156823725606635,1.292665750192068
102,7,15,4695818001.0,4695969100.0,35.76930188345416,51.44693463473696,18.156823725606635,1.292665750192068
103,7,16,4695818001.0,4695969100.0,35.769034018940985,51.4471717136707,18.156823725606635,1.292665750192068
104,7,17,4695818001.0,4695969100.0,35.76907535321196,51.44728638816712,18.156823725606635,1.292665750192068
105,7,18,4695818001.0,4695969100.0,35.769263749198714,51.44755051753223,18.156823725606635,1.292665750192068
106,7,19,4695818001.0,4695969100.0,35.76900762601867,51.44783083300394,18.156823725606635,1.292665750192068
107,7,20,4695818001.0,4695969100.0,35.76890917119197,51.44808687929849,18.156823725606635,1.292665750192068
108,7,21,4695818001.0,4695969100.0,35.768836038581746,51.4483399595506,18.156823725606635,1.292665750192068
109,7,22,4695818001.0,4695969100.0,35.768648260944964,51.44856432422866,18.156823725606635,1.292665750192068
110,7,23,4695818001.0,4695969100.0,35.768676325079895,51.44881765438584,18.156823725606635,1.292665750192068
111,7,24,4695818001.0,4695969100.0,35.768625059837994,51.44925773333557,18.156823725606635,1.292665750192068
112,7,25,4695818001.0,4695969100.0,35.76854243390265,51.44932087653813,18.156823725606635,1.292665750192068
113,7,26,4695818001.0,4695969100.0,35.76845805915745,51.449407902801596,18.156823725606635,1.292665750192068
114,7,27,4695818001.0,4695969100.0,35.76861129549348,51.449970185357465,18.156823725606635,1.292665750192068
115,7,28,4695818001.0,4695969100.0,35.76852653243726,51.45004088930885,18.156823725606635,1.292665750192068
116,7,29,4695818001.0,4695969100.0,35.76870658970962,51.45007583869952,18.156823725606635,1.292665750192068
117,7,30,4695818001.0,4695969100.0,35.76896760601688,51.45011942062536,18.156823725606635,1.292665750192068
118,7,31,4695818001.0,4695969100.0,35.76903973751034,51.45025757894774,18.156823725606635,1.292665750192068
119,7,32,4695818001.0,4695969100.0,35.769449692739215,51.45023829644426,18.156823725606635,1.292665750192068
120,7,33,4695818001.0,4695969100.0,35.7697605779167,51.45030875221642,18.156823725606635,1.292665750192068
121,7,34,4695818001.0,4695969100.0,35.76969788175345,51.45045214353619,18.156823725606635,1.292665750192068
122,7,35,4695818001.0,4695969100.0,35.769664116199586,51.450744882263145,18.156823725606635,1.292665750192068
123,7,36,4695818001.0,4695969100.0,35.76945154605414,51.45114515967403,18.156823725606635,1.292665750192068
124,7,37,4695818001.0,4695969100.0,35.769701613884884,51.45101401420256,18.156823725606635,1.292665750192068
125,7,38,4695818001.0,4695969100.0,35.769652628488906,51.451690515587146,18.156823725606635,1.292665750192068
126,7,39,4695818001.0,4695969100.0,35.76952454234927,51.451875005391585,18.156823725606635,1.292665750192068
127,7,40,4695818001.0,4695969100.0,35.76935129342546,51.451810431167814,18.156823725606635,1.292665750192068
128,7,41,4695818001.0,4695969100.0,35.76920591676287,51.452179637010396,18.156823725606635,1.292665750192068
129,7,42,4695818001.0,4695969100.0,35.76910258599754,51.45240318279978,18.156823725606635,1.292665750192068
130,7,43,4695818001.0,4695969100.0,35.769370477161544,51.45247486729777,18.156823725606635,1.292665750192068
131,7,44,4695818001.0,4695969100.0,35.769554414985954,51.452596395051124,18.156823725606635,1.292665750192068
132,7,45,4695818001.0,4695969100.0,35.76976683551782,51.45259276318581,18.156823725606635,1.292665750192068
133,7,46,4695818001.0,4695969100.0,35.77009259634061,51.452614836381564,18.156823725606635,1.292665750192068
134,7,47,4695818001.0,4695969100.0,35.770170832396744,51.45284839758981,18.156823725606635,1.292665750192068
135,7,48,4695818001.0,4695969100.0,35.77038539144413,51.452925306709474,18.156823725606635,1.292665750192068
136,7,49,4695818001.0,4695969100.0,35.7705458263052,51.45299356136607,18.156823725606635,1.292665750192068
137,7,50,4695818001.0,4695969100.0,35.77079324000017,51.45313882245474,18.156823725606635,1.292665750192068
138,7,51,4695818001.0,4695969100.0,35.77096284898487,51.453205895476046,18.156823725606635,1.292665750192068
139,7,52,4695818001.0,4695969100.0,35.77115620622989,51.4533113461484,18.156823725606635,1.292665750192068
140,7,53,4695818001.0,4695969100.0,35.77112814114402,51.45327513066779,18.156823725606635,1.292665750192068
141,7,54,4695818001.0,4695969100.0,35.7716043976715,51.453474474253625,18.156823725606635,1.292665750192068
142,7,55,4695818001.0,4695969100.0,35.77161695610335,51.453737023988616,18.156823725606635,1.292665750192068
143,7,56,4695818001.0,4695969100.0,35.77187115779758,51.453551656317245,18.156823725606635,1.292665750192068
144,7,57,4695818001.0,4695969100.0,35.77192520562353,51.454001546657366,18.156823725606635,1.292665750192068
145,7,58,4695818001.0,4695969100.0,35.77210650741671,51.45375059769699,18.156823725606635,1.292665750192068
146,7,59,4695818001.0,4695969100.0,35.77267906521641,51.45378916758222,18.156823725606635,1.292665750192068
147,7,60,4695818001.0,4695969100.0,35.772707549934516,51.454100039518,18.156823725606635,1.292665750192068
148,7,61,4695818001.0,4695969100.0,35.77294763276199,51.45411941281185,18.156823725606635,1.292665750192068
149,7,62,4695818001.0,4695969100.0,35.773077015956844,51.4541841763696,18.156823725606635,1.292665750192068
150,7,63,4695818001.0,4695969100.0,35.77332212026188,51.45446098701817,18.156823725606635,1.292665750192068
151,7,64,4695818001.0,4695969100.0,35.773617150911655,51.4542754228648,18.156823725606635,1.292665750192068
152,7,65,4695818001.0,4695969100.0,35.77372082007168,51.45449863442453,18.156823725606635,1.292665750192068
153,7,66,4695818001.0,4695969100.0,35.77402018426587,51.454601493197224,18.156823725606635,1.292665750192068
154,7,67,4695818001.0,4695969100.0,35.77410370621226,51.45461910480156,18.156823725606635,1.292665750192068
155,7,68,4695818001.0,4695969100.0,35.77424736284765,51.454918949146354,18.156823725606635,1.292665750192068
156,7,69,4695818001.0,4695969100.0,35.77460030961143,51.454848717829606,18.156823725606635,1.292665750192068
157,7,70,4695818001.0,4695969100.0,35.77464526903819,51.4549261682547,18.156823725606635,1.292665750192068
158,7,71,4695818001.0,4695969100.0,35.77491284167971,51.45500190074568,18.156823725606635,1.292665750192068
159,7,72,4695818001.0,4695969100.0,35.77512731322772,51.45516394882277,18.156823725606635,1.292665750192068
160,7,73,4695818001.0,4695969100.0,35.775181681168,51.4551922770382,18.156823725606635,1.292665750192068
161,7,74,4695818001.0,4695969100.0,35.7754645573338,51.45520024230558,18.156823725606635,1.292665750192068
162,8,0,4695666784.0,4695837553.0,35.76880234409588,51.4506754547148,4.809824730195286,10.642281013444277
163,8,1,4695666784.0,4695837553.0,35.768560046164886,51.451195346885704,4.809824730195286,10.642281013444277
164,8,2,4695666784.0,4695837553.0,35.76821175635422,51.45118936044369,4.809824730195286,10.642281013444277
165,8,3,4695666784.0,4695837553.0,35.767787120063495,51.4509961554087,4.809824730195286,10.642281013444277
166,8,4,4695666784.0,4695837553.0,35.767943962965305,51.450475281064406,4.809824730195286,10.642281013444277
167,8,5,4695666784.0,4695837553.0,35.768073501365315,51.4499537942509,4.809824730195286,10.642281013444277
168,8,6,4695666784.0,4695837553.0,35.768369971147955,51.4498388989581,4.809824730195286,10.642281013444277
169,8,7,4695666784.0,4695837553.0,35.76854135990424,51.449336370784316,4.809824730195286,10.642281013444277
170,8,8,4695666784.0,4695837553.0,35.76868635289102,51.448855882697565,4.809824730195286,10.642281013444277
171,8,9,4695666784.0,4695837553.0,35.768864297352735,51.448193261787004,4.809824730195286,10.642281013444277
172,8,10,4695666784.0,4695837553.0,35.76902578217155,51.447755181853736,4.809824730195286,10.642281013444277
173,8,11,4695666784.0,4695837553.0,35.76919215517757,51.447176281187204,4.809824730195286,10.642281013444277
174,8,12,4695666784.0,4695837553.0,35.76937011463808,51.44666507986194,4.809824730195286,10.642281013444277
175,8,13,4695666784.0,4695837553.0,35.76954693593674,51.446202851495215,4.809824730195286,10.642281013444277
176,8,14,4695666784.0,4695837553.0,35.76966215718947,51.44571613272107,4.809824730195286,10.642281013444277
177,8,15,4695666784.0,4695837553.0,35.76952645520237,51.44513071810108,4.809824730195286,10.642281013444277
178,8,16,4695666784.0,4695837553.0,35.76940760905327,51.44462114403863,4.809824730195286,10.642281013444277
179,8,17,4695666784.0,4695837553.0,35.76924305852598,51.444057208340475,4.809824730195286,10.642281013444277
180,8,18,4695666784.0,4695837553.0,35.76907830279094,51.44345827553015,4.809824730195286,10.642281013444277
181,8,19,4695666784.0,4695837553.0,35.768741360743675,51.44331288929282,4.809824730195286,10.642281013444277
182,8,20,4695666784.0,4695837553.0,35.76869816040419,51.44292679872251,4.809824730195286,10.642281013444277
183,8,21,4695666784.0,4695837553.0,35.768679331456916,51.442289478560156,4.809824730195286,10.642281013444277
184,8,22,4695666784.0,4695837553.0,35.768558824876166,51.44177599535272,4.809824730195286,10.642281013444277
185,8,23,4695666784.0,4695837553.0,35.76852980367436,51.44133635930867,4.809824730195286,10.642281013444277
186,8,24,4695666784.0,4695837553.0,35.76904775362823,51.44121710311639,4.809824730195286,10.642281013444277
187,8,25,4695666784.0,4695837553.0,35.769317264368205,51.44120648078763,4.809824730195286,10.642281013444277
188,9,0,4705343077.0,1707151173.0,35.77937703304971,51.4401401343766,0.49100147913153647,26.783718813851355
189,9,1,4705343077.0,1707151173.0,35.77926304661003,51.44016260363839,0.49100147913153647,26.783718813851355
190,9,2,4705343077.0,1707151173.0,35.77914629301385,51.44019796950028,0.49100147913153647,26.783718813851355
191,9,3,4705343077.0,1707151173.0,35.77902702419885,51.440220292575844,0.49100147913153647,26.783718813851355
192,9,4,4705343077.0,1707151173.0,35.77891058349501,51.440250983786825,0.49100147913153647,26.783718813851355
193,9,5,4705343077.0,1707151173.0,35.7788230919763,51.44034622132538,0.49100147913153647,26.783718813851355
194,9,6,4705343077.0,1707151173.0,35.778742667225686,51.44044917846573,0.49100147913153647,26.783718813851355
195,9,7,4705343077.0,1707151173.0,35.77871526187853,51.44058900780756,0.49100147913153647,26.783718813851355
196,9,8,4705343077.0,1707151173.0,35.778698009634006,51.440724928950054,0.49100147913153647,26.783718813851355
197,9,9,4705343077.0,1707151173.0,35.77869747360843,51.44088379790208,0.49100147913153647,26.783718813851355
198,9,10,4705343077.0,1707151173.0,35.778691367040516,51.44102283880164,0.49100147913153647,26.783718813851355
199,9,11,4705343077.0,1707151173.0,35.77869423814578,51.44117101778197,0.49100147913153647,26.783718813851355
200,9,12,4705343077.0,1707151173.0,35.778711000731114,51.441316066664996,0.49100147913153647,26.783718813851355
201,9,13,4705343077.0,1707151173.0,35.77872799366532,51.44145478140428,0.49100147913153647,26.783718813851355
202,9,14,4705343077.0,1707151173.0,35.77875385432571,51.44160108641479,0.49100147913153647,26.783718813851355
203,9,15,4705343077.0,1707151173.0,35.77877668703023,51.44174360060511,0.49100147913153647,26.783718813851355
204,9,16,4705343077.0,1707151173.0,35.77879617041545,51.44188515987027,0.49100147913153647,26.783718813851355
205,9,17,4705343077.0,1707151173.0,35.77879236332647,51.44203480001278,0.49100147913153647,26.783718813851355
206,9,18,4705343077.0,1707151173.0,35.77876715995086,51.44217553779597,0.49100147913153647,26.783718813851355
207,9,19,4705343077.0,1707151173.0,35.778736210966684,51.44231331763454,0.49100147913153647,26.783718813851355
208,9,20,4705343077.0,1707151173.0,35.778750788555804,51.44245627505127,0.49100147913153647,26.783718813851355
209,9,21,4705343077.0,1707151173.0,35.778820654435805,51.442568934483845,0.49100147913153647,26.783718813851355
210,9,22,4705343077.0,1707151173.0,35.77889181781718,51.442686640871266,0.49100147913153647,26.783718813851355
211,9,23,4705343077.0,1707151173.0,35.77895835609427,51.44280494173095,0.49100147913153647,26.783718813851355
212,9,24,4705343077.0,1707151173.0,35.778962284162475,51.442950474647354,0.49100147913153647,26.783718813851355
213,9,25,4705343077.0,1707151173.0,35.77897360917938,51.44309356624221,0.49100147913153647,26.783718813851355
214,9,26,4705343077.0,1707151173.0,35.77898341785084,51.443240760513824,0.49100147913153647,26.783718813851355
215,9,27,4705343077.0,1707151173.0,35.7789922625834,51.4433899757674,0.49100147913153647,26.783718813851355
216,9,28,4705343077.0,1707151173.0,35.77899332652888,51.44353334912388,0.49100147913153647,26.783718813851355
217,9,29,4705343077.0,1707151173.0,35.77898654222865,51.443676233650734,0.49100147913153647,26.783718813851355
218,9,30,4705343077.0,1707151173.0,35.77897802145811,51.44382234116802,0.49100147913153647,26.783718813851355
219,9,31,4705343077.0,1707151173.0,35.77897191293719,51.44396631009053,0.49100147913153647,26.783718813851355
220,9,32,4705343077.0,1707151173.0,35.77896446782874,51.44411187356213,0.49100147913153647,26.783718813851355
221,9,33,4705343077.0,1707151173.0,35.77895947597012,51.44425902529341,0.49100147913153647,26.783718813851355
222,9,34,4705343077.0,1707151173.0,35.77895064181949,51.44440349994854,0.49100147913153647,26.783718813851355
223,9,35,4705343077.0,1707151173.0,35.77902317658738,51.44451456426382,0.49100147913153647,26.783718813851355
224,9,36,4705343077.0,1707151173.0,35.77909631277543,51.44462925335974,0.49100147913153647,26.783718813851355
225,9,37,4705343077.0,1707151173.0,35.77915393947186,51.444756973388095,0.49100147913153647,26.783718813851355
226,9,38,4705343077.0,1707151173.0,35.77920813717666,51.44488713562592,0.49100147913153647,26.783718813851355
227,9,39,4705343077.0,1707151173.0,35.77927222777866,51.445016354916575,0.49100147913153647,26.783718813851355
228,9,40,4705343077.0,1707151173.0,35.77932563912275,51.44514042614549,0.49100147913153647,26.783718813851355
229,9,41,4705343077.0,1707151173.0,35.77936776448001,51.4452751908689,0.49100147913153647,26.783718813851355
230,9,42,4705343077.0,1707151173.0,35.7794058911968,51.44541309854099,0.49100147913153647,26.783718813851355
231,9,43,4705343077.0,1707151173.0,35.77943415645314,51.44555462667965,0.49100147913153647,26.783718813851355
232,9,44,4705343077.0,1707151173.0,35.7794525351037,51.44569801307979,0.49100147913153647,26.783718813851355
233,9,45,4705343077.0,1707151173.0,35.779469761612155,51.4458430941692,0.49100147913153647,26.783718813851355
234,9,46,4705343077.0,1707151173.0,35.7794850499091,51.44598202962856,0.49100147913153647,26.783718813851355
235,9,47,4705343077.0,1707151173.0,35.779498413877725,51.446127477010634,0.49100147913153647,26.783718813851355
236,9,48,4705343077.0,1707151173.0,35.779509156271224,51.4462712466035,0.49100147913153647,26.783718813851355
237,9,49,4705343077.0,1707151173.0,35.77951611051908,51.446425632591456,0.49100147913153647,26.783718813851355
238,9,50,4705343077.0,1707151173.0,35.779527194878185,51.44657398017216,0.49100147913153647,26.783718813851355
239,9,51,4705343077.0,1707151173.0,35.779499795388034,51.446706904765946,0.49100147913153647,26.783718813851355
240,9,52,4705343077.0,1707151173.0,35.779460690560775,51.44683642577425,0.49100147913153647,26.783718813851355
241,9,53,4705343077.0,1707151173.0,35.7794147718792,51.44697725323601,0.49100147913153647,26.783718813851355
242,9,54,4705343077.0,1707151173.0,35.77938031225931,51.44711652669643,0.49100147913153647,26.783718813851355
243,9,55,4705343077.0,1707151173.0,35.779348272515925,51.447258731000865,0.49100147913153647,26.783718813851355
244,9,56,4705343077.0,1707151173.0,35.77931670136189,51.44739909556671,0.49100147913153647,26.783718813851355
245,9,57,4705343077.0,1707151173.0,35.77928934736286,51.447535516949834,0.49100147913153647,26.783718813851355
246,9,58,4705343077.0,1707151173.0,35.77925368506082,51.44767614176774,0.49100147913153647,26.783718813851355
247,9,59,4705343077.0,1707151173.0,35.779225115730725,51.44781508657597,0.49100147913153647,26.783718813851355
248,9,60,4705343077.0,1707151173.0,35.77919819125657,51.44795502018016,0.49100147913153647,26.783718813851355
249,9,61,4705343077.0,1707151173.0,35.77916724707545,51.44810046077136,0.49100147913153647,26.783718813851355
250,9,62,4705343077.0,1707151173.0,35.77914300023997,51.448245289049574,0.49100147913153647,26.783718813851355
251,9,63,4705343077.0,1707151173.0,35.7791164842513,51.44838563163922,0.49100147913153647,26.783718813851355
252,9,64,4705343077.0,1707151173.0,35.77908618805305,51.448527423805714,0.49100147913153647,26.783718813851355
253,9,65,4705343077.0,1707151173.0,35.77905687540538,51.44867059048083,0.49100147913153647,26.783718813851355
254,9,66,4705343077.0,1707151173.0,35.77903119785474,51.44881872658151,0.49100147913153647,26.783718813851355
255,9,67,4705343077.0,1707151173.0,35.779005111309,51.44895837891991,0.49100147913153647,26.783718813851355
256,9,68,4705343077.0,1707151173.0,35.77897547100312,51.449102305493334,0.49100147913153647,26.783718813851355
257,9,69,4705343077.0,1707151173.0,35.7789449374774,51.44923577568279,0.49100147913153647,26.783718813851355
258,9,70,4705343077.0,1707151173.0,35.7789188192485,51.44937821827246,0.49100147913153647,26.783718813851355
259,9,71,4705343077.0,1707151173.0,35.77889118576562,51.44951894369398,0.49100147913153647,26.783718813851355
260,9,72,4705343077.0,1707151173.0,35.778876761257195,51.44965031876283,0.49100147913153647,26.783718813851355
261,9,73,4705343077.0,1707151173.0,35.77898301707711,51.44970029770645,0.49100147913153647,26.783718813851355
262,9,74,4705343077.0,1707151173.0,35.7790349340401,51.44983390527374,0.49100147913153647,26.783718813851355
263,9,75,4705343077.0,1707151173.0,35.779039501886395,51.44998289570223,0.49100147913153647,26.783718813851355
264,9,76,4705343077.0,1707151173.0,35.77905310076887,51.45012328910373,0.49100147913153647,26.783718813851355
265,9,77,4705343077.0,1707151173.0,35.77906770434081,51.45026961442954,0.49100147913153647,26.783718813851355
